molecule_chembl_id,number_of_measurements,mean_pIC50,median_pIC50,min_pIC50,max_pIC50,std_pIC50,mean_IC50_nM,min_IC50_nM,max_IC50_nM,unique_assays,unique_documents,unique_SMILES,pIC50_range,variability,multiple_assays,multiple_documents,multiple_SMILES
CHEMBL572996,2,4.886158178123931,4.886158178123931,3.3861581781239307,6.386158178123931,2.1213203435596424,205705.5,411.0,411000.0,2,2,1,3.0,High,True,True,False
CHEMBL486278,2,6.428117992693874,6.428117992693874,4.928117992693875,7.928117992693874,2.121320343559642,5905.9,11.8,11800.0,2,2,1,2.999999999999999,High,True,True,False
CHEMBL299390,2,4.329869142033596,4.329869142033596,2.8299999994621503,5.8297382846050425,2.1211352832094446,740294.195,1480.0,1479108.39,2,2,1,2.999738285142892,High,True,True,False
CHEMBL53866,2,4.158788659980911,4.158788659980911,2.660000000784029,5.657577319177793,2.1196072489672173,1094980.81,2200.0,2187761.62,2,2,1,2.9975773183937644,High,True,True,False
CHEMBL300907,2,3.9579659781082643,3.9579659781082643,2.4600000005668043,5.455931955649724,2.118443801412604,1735434.25,3500.0,3467368.5,2,2,1,2.99593195508292,High,True,True,False
CHEMBL52348,2,3.0875133259950647,3.0875133259950647,1.5899999999609475,4.585026652029182,2.117803655511891,12864978.915,26000.0,25703957.83,2,2,1,2.9950266520682343,High,True,True,False
CHEMBL214768,2,6.575751490954817,6.575751490954817,5.080921907623926,8.070581074285707,2.114008270183068,4154.25,8.5,8300.0,2,2,1,2.989659166661781,High,True,True,False
CHEMBL3983077,2,5.853871964321762,5.853871964321762,4.455931955649724,7.251811972993799,1.9769857196479577,17528.0,56.0,35000.0,2,2,1,2.795880017344075,High,True,True,False
CHEMBL3936854,2,5.6025608758118715,5.6025608758118715,4.280668713016273,6.924453038607469,1.8694378246202377,26259.5,119.0,52400.0,2,2,1,2.643784325591196,High,True,True,False
CHEMBL6051128,2,6.828788659588897,6.828788659588897,5.698970004336019,7.958607314841775,1.5978048652807524,1005.5,11.0,2000.0,2,2,1,2.259637310505756,High,True,True,False
CHEMBL3093969,2,7.186393906253336,7.186393906253336,6.062983892535186,8.309803919971486,1.5887416775059524,434.95,4.9,865.0,2,1,1,2.2468200274363,High,True,False,False
CHEMBL448,2,2.761032582850901,2.761032582850901,1.642065152999546,3.880000012702256,1.5824589151495512,11465912.835,131825.67,22800000.0,2,2,1,2.23793485970271,High,True,True,False
CHEMBL3975087,2,6.422369947390646,6.422369947390646,5.323306390375134,7.521433504406157,1.5543105882413517,2390.05,30.1,4750.0,2,2,1,2.1981271140310232,High,True,True,False
CHEMBL4782998,2,6.646087215833884,6.646087215833884,5.568636235841012,7.723538195826756,1.523745788698102,1359.45,18.9,2700.0,2,1,1,2.154901959985744,High,True,False,False
CHEMBL3966599,2,6.099136288270488,6.099136288270488,5.092588639225414,7.105683937315561,1.423473336454297,4079.2,78.4,8080.0,2,2,1,2.013095298090147,High,True,True,False
CHEMBL1118,2,2.650000002720549,2.650000002720549,1.699999999993226,3.600000005447872,1.3435028881114575,10101905.895,251188.64,19952623.15,2,1,1,1.900000005454646,High,True,False,False
CHEMBL270190,2,2.1500000012846705,2.1500000012846705,1.1999999999863666,3.1000000025829744,1.3435028860905192,31945031.34,794328.23,63095734.45,2,1,1,1.9000000025966077,High,True,False,False
CHEMBL180672,2,7.6175385076750555,7.6175385076750555,6.7121982700697735,8.522878745280337,1.28034444258347,98.5,3.0,194.0,2,2,1,1.8106804752105639,High,True,True,False
CHEMBL362103,2,7.451544993495972,7.451544993495972,6.6020599913279625,8.301029995663981,1.201353211098537,127.5,5.0,250.0,2,2,1,1.6989700043360187,High,True,True,False
CHEMBL3093982,2,6.421673945037883,6.421673945037883,5.606775883638703,7.236572006437063,1.1524398903822637,1265.5,58.0,2473.0,2,1,1,1.6297961227983597,High,True,False,False
CHEMBL3622105,2,4.818758762624412,4.818758762624412,4.017728766960432,5.619788758288394,1.1328274837356636,49200.0,2400.0,96000.0,2,2,1,1.6020599913279616,High,True,True,False
CHEMBL4061436,2,4.950851231752651,4.950851231752651,4.180456064458132,5.721246399047171,1.0895032939745997,33950.0,1900.0,66000.0,2,2,1,1.5407903345890395,High,True,True,False
CHEMBL1760234,2,7.939713034397075,7.939713034397075,7.180456064458131,8.698970004336019,1.0737515042139558,34.0,2.0,66.0,1,1,1,1.518513939877888,High,False,False,False
CHEMBL1945199,2,5.724031152317581,5.724031152317581,4.966576244513051,6.481486060122112,1.07120300350323,5565.0,330.0,10800.0,2,1,1,1.5149098156090615,High,True,False,False
CHEMBL374731,2,1.5499999998331822,1.5499999998331822,0.7999999999893443,2.29999999967702,1.0606601715589745,81750595.795,5011872.34,158489319.25,2,1,1,1.4999999996876756,High,True,False,False
CHEMBL477015,2,6.921958748213207,6.921958748213207,6.173925197299173,7.669992299127241,1.0578791928127318,345.69,21.38,670.0,2,2,1,1.4960671018280678,High,True,True,False
CHEMBL6175315,2,5.268801001050522,5.268801001050522,4.537602002101044,6.0,1.034071541107982,15000.0,1000.0,29000.0,2,1,1,1.4623979978989556,High,True,False,False
CHEMBL3422759,2,5.26823416356535,5.26823416356535,4.561774192395471,5.97469413473523,0.9990852725021491,14245.0,1060.0,27430.0,2,1,1,1.4129199423397587,High,True,False,False
CHEMBL4475043,2,7.698970004336019,7.698970004336019,7.0,8.397940008672037,0.9884928598239788,52.0,4.0,100.0,2,2,1,1.3979400086720375,High,True,True,False
CHEMBL598270,2,8.0,8.0,7.301029995663981,8.698970004336019,0.9884928598239788,26.0,2.0,50.0,2,1,1,1.3979400086720375,High,True,False,False
CHEMBL584087,2,5.449999293727862,5.449999293727862,4.779999975777493,6.119998611678231,0.9475221222261352,8677.225,758.58,16595.87,2,1,1,1.3399986359007379,High,True,False,False
CHEMBL3093979,2,5.664116674283261,5.664116674283261,5.003094489304334,6.325138859262188,0.9348265390266958,5201.0,473.0,9929.0,2,1,1,1.3220443699578546,High,True,False,False
CHEMBL1346,2,6.450008156126906,6.450008156126906,5.800000874803203,7.100015437450609,0.9192491128892449,832.1600000000001,79.43,1584.89,2,1,1,1.300014562647406,High,True,False,False
CHEMBL412663,2,4.409999978848192,4.409999978848192,3.7699999878429686,5.049999969853415,0.9050966671982454,89368.44,8912.51,169824.37,1,1,1,1.2799999820104464,High,False,False,False
CHEMBL2403843,2,5.328788659588897,5.328788659588897,4.698970004336019,5.958607314841775,0.8906980840942047,10550.0,1100.0,20000.0,2,1,1,1.259637310505756,High,True,False,False
CHEMBL1927165,2,4.700604746618442,4.700604746618442,4.100179497572904,5.301029995663981,0.8491295303914446,42200.0,5000.0,79400.0,2,1,1,1.2008504980910777,High,True,False,False
CHEMBL1111,2,2.700000001496199,2.700000001496199,2.0999999998492527,3.300000003143145,0.8485281397529907,4222234.79,501187.23,7943282.35,2,1,1,1.2000000032938924,High,True,False,False
CHEMBL3093976,2,6.696031347622796,6.696031347622796,6.116338564846382,7.275724130399211,0.8198093954122061,409.0,53.0,765.0,2,1,1,1.159385565552829,High,True,False,False
CHEMBL1081687,2,5.854467797709459,5.854467797709459,5.300000202445418,6.4089353929735005,0.7841355931188034,2700.935,390.0,5011.87,2,1,1,1.1089351905280829,High,True,False,False
CHEMBL4096145,2,5.971547574331764,5.971547574331764,5.42021640338319,6.522878745280337,0.7797000193145124,2050.0,300.0,3800.0,2,1,1,1.1026623418971475,High,True,False,False
CHEMBL2203713,2,4.340968332518619,4.340968332518619,3.795880017344075,4.886056647693163,0.7708712880109404,86500.0,13000.0,160000.0,2,1,1,1.090176630349088,High,True,False,False
CHEMBL9484,2,7.361941505418228,7.361941505418228,6.823908740944319,7.899974269892137,0.7608932325200918,81.295,12.59,150.0,2,2,1,1.0760655289478187,High,True,True,False
CHEMBL363295,2,5.770514974185627,5.770514974185627,5.239999952707271,6.301029995663981,0.750261538417343,3127.2,500.0,5754.4,2,2,1,1.0610300429567099,High,True,True,False
CHEMBL511,2,5.428804954048529,5.428804954048529,4.899002593255283,5.958607314841775,0.7492536840110919,6859.1,1100.0,12618.2,2,2,1,1.0596047215864912,High,True,True,False
CHEMBL2435415,2,5.270303756120384,5.270303756120384,4.7447274948966935,5.795880017344075,0.743277076683888,9800.0,1600.0,18000.0,2,1,1,1.0511525224473814,High,True,False,False
CHEMBL2325205,2,6.54116323835931,6.54116323835931,6.016824927962187,7.0655015487564325,0.7415263498354044,524.0,86.0,962.0,2,1,1,1.0486766207942457,High,True,False,False
CHEMBL1171837,2,5.605209643917787,5.605209643917787,5.096910013008056,6.113509274827518,0.7188442317817797,4385.0,770.0,8000.0,2,2,1,1.0165992618194615,High,True,True,False
CHEMBL4526283,2,5.1020599913279625,5.1020599913279625,4.6020599913279625,5.6020599913279625,0.7071067811865476,13750.0,2500.0,25000.0,2,1,1,1.0,High,True,False,False
CHEMBL3093959,2,7.866531544420413,7.866531544420413,7.366531544420414,8.366531544420413,0.7071067811865472,23.65,4.3,43.0,2,1,1,0.9999999999999991,Moderate,True,False,False
CHEMBL5907444,2,5.1290304611354,5.1290304611354,4.638272163982407,5.619788758288394,0.6940370396808887,12700.0,2400.0,23000.0,2,1,1,0.9815165943059867,Moderate,True,False,False
CHEMBL2420702,2,4.908481870700772,4.908481870700772,4.417936637088292,5.399027104313252,0.6937357223322469,21095.0,3990.0,38200.0,2,1,1,0.9810904672249592,Moderate,True,False,False
CHEMBL184412,2,6.011437838614322,6.011437838614322,5.522878745280337,6.499996931948306,0.6909268958136237,1658.115,316.23,3000.0,2,2,1,0.977118186667969,Moderate,True,True,False
CHEMBL4546097,2,5.234196684033639,5.234196684033639,4.747146969020107,5.721246399047171,0.6887923125220878,9900.0,1900.0,17900.0,2,1,1,0.9740994300270645,Moderate,True,False,False
CHEMBL1170953,2,5.560739102249396,5.560739102249396,5.075720713938118,6.045757490560675,0.6859195827501502,4650.0,900.0,8400.0,2,1,1,0.9700367766225568,Moderate,True,False,False
CHEMBL3604692,2,5.8191360819912035,5.8191360819912035,5.337242168318426,6.301029995663981,0.6815009083410918,2550.0,500.0,4600.0,2,1,1,0.9637878273455556,Moderate,True,False,False
CHEMBL501480,2,6.016226011890569,6.016226011890569,5.537602002101044,6.494850021680094,0.6768765659217388,1610.0,320.0,2900.0,1,1,1,0.9572480195790494,Moderate,False,False,False
CHEMBL3605120,2,5.069830996714503,5.069830996714503,4.6020599913279625,5.537602002101044,0.6615280999025442,13950.0,2900.0,25000.0,2,1,1,0.9355420107730819,Moderate,True,False,False
CHEMBL2031958,2,5.933230545814891,5.933230545814891,5.468521082957745,6.3979400086720375,0.6571984249356926,1900.0,400.0,3400.0,2,2,1,0.9294189257142929,Moderate,True,True,False
CHEMBL1081867,2,5.863951164060431,5.863951164060431,5.40000018605658,6.327902142064282,0.6561257653693074,2225.535,470.0,3981.07,2,1,1,0.9279019560077018,Moderate,True,False,False
CHEMBL2325199,2,7.165993514179084,7.165993514179084,6.7121982700697735,7.619788758288394,0.6417633887597957,109.0,24.0,194.0,2,1,1,0.9075904882186201,Moderate,True,False,False
CHEMBL567419,2,5.270000117462049,5.270000117462049,4.820000071285178,5.720000163638921,0.6363961683718505,8520.535,1905.46,15135.61,2,1,1,0.9000000923537428,Moderate,True,False,False
CHEMBL3775737,2,5.649999635977942,5.649999635977942,5.200000237109354,6.0999990348465305,0.636395252939698,3551.95,794.33,6309.57,1,1,1,0.8999987977371768,Moderate,False,False,False
CHEMBL566324,2,4.935000170847437,4.935000170847437,4.489999942195333,5.380000399499541,0.6293253586189335,18264.03,4168.69,32359.37,2,1,1,0.8900004573042075,Moderate,True,False,False
CHEMBL4845961,2,5.358349385648225,5.358349385648225,4.920818753952375,5.795880017344075,0.6187617532979387,6800.0,1600.0,12000.0,2,1,1,0.8750612633917001,Moderate,True,False,False
CHEMBL583843,2,5.27500018193707,5.27500018193707,4.849999859991125,5.700000503883016,0.6010412193088885,8060.32,1995.26,14125.38,2,1,1,0.8500006438918914,Moderate,True,False,False
CHEMBL4106732,2,5.40135972093719,5.40135972093719,4.978810700930062,5.823908740944319,0.5975745548615414,6000.0,1500.0,10500.0,2,1,1,0.8450980400142569,Moderate,True,False,False
CHEMBL3604691,2,6.110924374808178,6.110924374808178,5.698970004336019,6.522878745280337,0.5825914578005982,1150.0,300.0,2000.0,2,1,1,0.8239087409443187,Moderate,True,False,False
CHEMBL4288117,2,5.411954370472159,5.411954370472159,5.0,5.823908740944319,0.5825914578005982,5750.0,1500.0,10000.0,2,1,1,0.8239087409443187,Moderate,True,False,False
CHEMBL525413,2,6.680955139007747,6.680955139007747,6.275724130399211,7.086186147616283,0.5730831882683206,306.0,82.0,530.0,1,1,1,0.8104620172170725,Moderate,False,False,False
CHEMBL1079462,2,6.099998717915661,6.099998717915661,5.700000503883016,6.499996931948306,0.5656828992099826,1155.745,316.23,1995.26,1,1,1,0.79999642806529,Moderate,False,False,False
CHEMBL1927161,2,4.9991331435954995,4.9991331435954995,4.600326278518962,5.3979400086720375,0.563998077358737,14550.0,4000.0,25100.0,2,1,1,0.7976137301530759,Moderate,True,False,False
CHEMBL3544911,2,5.090228032229065,5.090228032229065,4.698970004336019,5.481486060122112,0.5533224094336973,11650.0,3300.0,20000.0,2,2,1,0.7825160557860933,Moderate,True,True,False
CHEMBL2420704,2,4.970148254847839,4.970148254847839,4.586700235918748,5.3535962737769305,0.5422773888346164,15165.0,4430.0,25900.0,2,1,1,0.7668960378581824,Moderate,True,False,False
CHEMBL172,2,5.20446769648675,5.20446769648675,4.823908740944319,5.585026652029182,0.5381916362106465,8800.0,2600.0,15000.0,2,2,1,0.7611179110848632,Moderate,True,True,False
CHEMBL1081746,2,6.07796622976637,6.07796622976637,5.700000503883016,6.455931955649724,0.5345242556564308,1172.63,350.0,1995.26,2,1,1,0.755931451766708,Moderate,True,False,False
CHEMBL2158563,2,5.126325174808946,5.126325174808946,4.749579997691106,5.503070351926786,0.5327981390387029,10470.0,3140.0,17800.0,2,1,1,0.7534903542356792,Moderate,True,False,False
CHEMBL3186509,2,5.943697499232712,5.943697499232712,5.568636235841012,6.318758762624412,0.5304167254093299,1590.0,480.0,2700.0,2,2,1,0.7501225267834002,Moderate,True,True,False
CHEMBL3422757,2,6.511366893786354,6.511366893786354,6.136677139879544,6.886056647693163,0.529891331657247,430.0,130.0,730.0,2,1,1,0.749379507813619,Moderate,True,False,False
CHEMBL4069631,2,3.9235000197102754,3.9235000197102754,3.5530000030465,4.294000036374051,0.523966148425369,165357.035,50815.94,279898.13,1,1,1,0.741000033327551,Moderate,False,False,False
CHEMBL2325200,2,7.033763117661422,7.033763117661422,6.669586226650809,7.397940008672037,0.5150238983700788,127.0,40.0,214.0,2,1,1,0.7283537820212276,Moderate,True,False,False
CHEMBL299499,2,5.946795749942559,5.946795749942559,5.585026652029182,6.308564847855938,0.5116187647165797,1545.7,491.4,2600.0,2,1,1,0.7235381958267562,Moderate,True,False,False
CHEMBL1916532,2,5.171950898993584,5.171950898993584,4.82102305270683,5.522878745280337,0.49628691963310734,9050.0,3000.0,15100.0,2,2,1,0.7018556925735071,Moderate,True,True,False
CHEMBL3609637,2,5.236384891181235,5.236384891181235,4.889410289700751,5.583359492661719,0.49069618721270053,7755.0,2610.0,12900.0,2,1,1,0.693949202960968,Moderate,True,False,False
CHEMBL4874648,2,4.938892060863587,4.938892060863587,4.6020599913279625,5.275724130399211,0.4763524809794768,15150.0,5300.0,25000.0,2,1,1,0.6736641390712483,Moderate,True,False,False
CHEMBL255511,2,5.888433818764206,5.888433818764206,5.555018887912056,6.221848749616356,0.47151991710879837,1693.0,600.0,2786.0,1,1,1,0.6668298617042998,Moderate,False,False,False
CHEMBL182977,2,8.329976341169303,8.329976341169303,8.0,8.659952682338607,0.46665701694388145,6.094,2.188,10.0,2,2,1,0.6599526823386075,Moderate,True,True,False
CHEMBL3425800,2,4.228574842908994,4.228574842908994,3.8996294548824375,4.557520230935552,0.46519902902723775,76850.0,27700.0,126000.0,2,1,1,0.6578907760531143,Moderate,True,False,False
CHEMBL3604690,2,5.6832657722102065,5.6832657722102065,5.366531544420413,6.0,0.44792984060809526,2650.0,1000.0,4300.0,2,1,1,0.6334684555795871,Moderate,True,False,False
CHEMBL583621,2,4.834999913760181,4.834999913760181,4.519999959791458,5.149999867728904,0.44547720704946864,18639.49,7079.46,30199.52,2,1,1,0.6299999079374459,Moderate,True,False,False
CHEMBL4870418,2,5.989405350465031,5.989405350465031,5.6777807052660805,6.301029995663981,0.44070379961005945,1300.0,500.0,2100.0,2,1,1,0.6232492903979008,Moderate,True,False,False
CHEMBL3422760,2,5.5353927481313026,5.5353927481313026,5.229147988357855,5.84163750790475,0.4330954926772995,3670.0,1440.0,5900.0,2,1,1,0.6124895195468945,Moderate,True,False,False
CHEMBL3703085,2,5.2182594573027945,5.2182594573027945,4.913640169325252,5.522878745280337,0.43079672841827665,7600.0,3000.0,12200.0,2,1,1,0.6092385759550858,Moderate,True,False,False
CHEMBL1235773,2,6.0,6.0,5.698970004336019,6.301029995663981,0.42572070254911626,1250.0,500.0,2000.0,2,1,1,0.6020599913279625,Moderate,True,False,False
CHEMBL243707,2,6.600003184656531,6.600003184656531,6.299997602857746,6.900008766455315,0.42427196256747146,313.54,125.89,501.19,2,1,1,0.6000111635975687,Moderate,True,False,False
CHEMBL3775243,2,6.600003184656531,6.600003184656531,6.299997602857746,6.900008766455315,0.42427196256747146,313.54,125.89,501.19,1,1,1,0.6000111635975687,Moderate,False,False,False
CHEMBL4247149,2,4.699999983938429,4.699999983938429,4.399999967876858,5.0,0.42426409142641974,24905.36,10000.0,39810.72,2,1,1,0.600000032123142,Moderate,True,False,False
CHEMBL1079578,2,5.899998777602826,5.899998777602826,5.59999938302362,6.199998172182031,0.4242632125176299,1571.425,630.96,2511.89,1,1,1,0.5999987891584109,Moderate,False,False,False
CHEMBL1081409,2,6.399484519591274,6.399484519591274,6.0999990348465305,6.698970004336019,0.4235364342598981,497.165,200.0,794.33,2,1,1,0.5989709694894882,Moderate,True,False,False
CHEMBL567620,2,5.014999887774568,5.014999887774568,4.719999935717911,5.309999839831226,0.41719293309793853,11976.2,4897.79,19054.61,2,1,1,0.5899999041133155,Moderate,True,False,False
CHEMBL707,2,5.942265470801914,5.942265470801914,5.654528245632369,6.23000269597146,0.40692188623437275,1402.17,588.84,2215.5,2,2,1,0.5754744503390912,Moderate,True,True,False
CHEMBL4641839,2,4.900122411373262,4.900122411373262,4.619788758288394,5.180456064458131,0.3964516541822154,15300.0,6600.0,24000.0,2,1,1,0.5606673061697371,Moderate,True,False,False
CHEMBL4858888,2,5.721848749616356,5.721848749616356,5.443697499232712,6.0,0.3933652706835837,2300.0,1000.0,3600.0,2,1,1,0.5563025007672877,Moderate,True,False,False
CHEMBL2036782,2,4.495699914119041,4.495699914119041,4.221848749616356,4.769551078621726,0.38728403091136243,38500.0,17000.0,60000.0,2,1,1,0.5477023290053697,Moderate,True,False,False
CHEMBL3945735,2,5.727674575713242,5.727674575713242,5.459670525209127,5.995678626217357,0.3790149629938434,2240.0,1010.0,3470.0,2,2,1,0.53600810100823,Moderate,True,True,False
CHEMBL4280886,2,5.3703225363459826,5.3703225363459826,5.102372908709558,5.638272163982407,0.37893799743625206,5100.0,2300.0,7900.0,2,1,1,0.5358992552728488,Moderate,True,False,False
CHEMBL3422758,2,5.494903042615762,5.494903042615762,5.232844133917819,5.756961951313706,0.37060726282132395,3800.0,1750.0,5850.0,2,1,1,0.5241178173958865,Moderate,True,False,False
CHEMBL583212,2,5.0300001181450575,5.0300001181450575,4.769999911123512,5.290000325166602,0.36769581898968107,11055.525,5128.61,16982.44,2,1,1,0.52000041404309,Moderate,True,False,False
CHEMBL4857808,2,5.263621775341393,5.263621775341393,5.004364805402449,5.522878745280337,0.36664472302740836,6450.0,3000.0,9900.0,2,1,1,0.518513939877888,Moderate,True,False,False
CHEMBL5191392,2,5.563537459966129,5.563537459966129,5.308918507877031,5.818156412055227,0.3600855752816277,3215.0,1520.0,4910.0,2,2,1,0.509237904178196,Moderate,True,True,False
CHEMBL1223657,2,5.55000053862431,5.55000053862431,5.300000202445418,5.800000874803203,0.35355386602202327,3298.38,1584.89,5011.87,1,1,1,0.5000006723577854,Moderate,False,False,False
CHEMBL3754258,2,5.67630851494269,5.67630851494269,5.431798275933005,5.920818753952375,0.34578969614658345,2450.0,1200.0,3700.0,2,1,1,0.4890204780193699,Moderate,True,False,False
CHEMBL3753902,2,5.6419983281826,5.6419983281826,5.3979400086720375,5.886056647693163,0.34515058546182403,2650.0,1300.0,4000.0,1,1,1,0.48811663902112556,Moderate,False,False,False
CHEMBL3612811,2,5.530990451261895,5.530990451261895,5.292429823902063,5.769551078621726,0.33737567466050744,3400.0,1700.0,5100.0,1,1,1,0.4771212547196626,Moderate,False,False,False
CHEMBL5395160,2,5.284318117920506,5.284318117920506,5.045757490560675,5.522878745280337,0.33737567466050744,6000.0,3000.0,9000.0,2,1,1,0.4771212547196626,Moderate,True,False,False
CHEMBL1951612,2,5.234260541478872,5.234260541478872,5.0,5.468521082957745,0.3312944348882862,6700.0,3400.0,10000.0,2,1,1,0.46852108295774464,Moderate,True,False,False
CHEMBL4082422,2,5.768801001050522,5.768801001050522,5.537602002101044,6.0,0.3269647599214345,1950.0,1000.0,2900.0,2,2,1,0.46239799789895564,Moderate,True,True,False
